date,temp,temp_max,temp_min,humidity,rainfall,wind_speed
2011-03-27,12.56,18.31,8.43,45.97,0.66,1.84
2011-03-28,11.34,16.95,6.82,59.41,0.27,1.61
2011-03-29,11.36,16.39,7.75,67.93,0.41,1.56
2011-03-30,11.39,16.67,6.56,74.7,4.63,1.79
2011-03-31,12.05,19.01,6.55,62.27,0.12,1.8
2011-04-01,11.9,18.96,6.16,44.8,0.0,1.96
2011-04-02,12.4,19.73,6.02,41.14,0.0,1.96
2011-04-03,13.36,20.83,6.71,46.14,1.66,2.11
2011-04-04,11.45,17.83,7.4,59.99,1.0,1.39
2011-04-05,12.28,19.9,5.93,34.06,0.52,2.06
2011-04-06,12.16,20.05,4.59,33.96,0.0,2.04
2011-04-07,13.15,20.12,6.68,32.36,0.0,1.93
2011-04-08,13.2,20.6,5.95,36.04,0.0,2.08
2011-04-09,13.55,21.31,6.87,38.36,0.36,1.97
2011-04-10,13.55,20.01,7.44,43.85,0.38,2.0
2011-04-11,14.76,21.15,9.33,43.72,0.02,2.0
2011-04-12,13.96,20.01,8.49,50.06,0.19,1.62
2011-04-13,12.85,20.11,8.45,53.32,0.19,1.41
2011-04-14,14.51,21.55,8.56,48.6,0.45,1.87
2011-04-15,13.9,19.39,8.75,48.99,0.13,1.97
2011-04-16,15.01,21.83,8.77,45.99,0.49,2.04
2011-04-17,16.65,23.71,10.6,43.99,0.05,1.92
2011-04-18,16.51,23.8,10.22,51.12,2.27,1.78
2011-04-19,15.46,21.99,10.1,59.53,2.65,1.78
2011-04-20,15.77,22.54,10.02,51.77,0.01,2.0
2011-04-21,14.44,22.57,6.52,34.16,0.0,2.22
2011-04-22,13.2,19.71,6.73,23.74,0.0,1.71
2011-04-23,14.39,20.54,8.48,32.52,0.01,1.97
2011-04-24,15.2,21.03,9.54,43.33,1.06,1.93
2011-04-25,14.82,21.47,9.84,57.71,4.81,1.63
2011-04-26,13.16,17.01,10.13,72.81,0.15,1.4
2011-04-27,14.77,20.03,9.99,65.3,0.05,1.63
2011-04-28,16.19,22.22,10.21,66.12,0.67,1.84
2011-04-29,14.86,18.99,11.75,74.17,2.43,1.34
2011-04-30,15.61,20.47,11.8,72.02,1.98,1.52
2011-05-01,15.62,20.3,11.25,73.9,15.64,1.81
2011-05-02,16.44,22.68,9.96,56.02,6.54,1.95
2011-05-03,16.83,22.52,11.59,52.86,3.75,1.77
2011-05-04,17.6,23.61,12.65,56.39,3.61,1.8
2011-05-05,16.67,22.46,10.98,64.37,0.0,1.74
2011-05-06,17.25,22.81,11.97,65.54,0.11,1.75
2011-05-07,16.96,22.79,12.26,65.88,0.67,1.67
2011-05-08,16.11,22.71,10.45,55.61,2.07,1.79
2011-05-09,16.39,21.95,11.31,55.57,0.8,1.89
2011-05-10,17.42,23.51,12.14,55.65,0.06,1.95
2011-05-11,17.9,23.9,12.92,52.97,2.61,2.11
2011-05-12,16.94,23.4,11.12,59.27,8.68,2.07
2011-05-13,17.74,23.63,12.54,60.78,0.16,1.86
2011-05-14,18.0,24.18,11.9,56.28,0.05,1.99
2011-05-15,18.65,24.44,13.22,53.18,1.7,1.87
2011-05-16,18.68,24.01,13.66,59.07,1.96,1.71
2011-05-17,18.34,23.34,13.67,69.62,6.14,1.72
2011-05-18,16.87,21.37,13.21,75.87,4.94,1.59
2011-05-19,15.95,20.72,12.73,72.17,6.96,1.52
2011-05-20,15.73,20.99,11.76,74.67,8.11,1.9
2011-05-21,17.11,22.6,12.81,75.97,17.65,1.81
2011-05-22,16.68,21.74,12.4,77.44,6.76,1.98
2011-05-23,16.84,21.82,12.4,68.74,0.71,2.08
2011-05-24,18.33,23.59,13.8,60.56,0.31,2.11
2011-05-25,18.48,24.23,12.9,64.73,2.93,1.89
2011-05-26,18.5,23.26,14.17,78.5,3.26,1.48
2011-05-27,18.83,23.79,15.14,71.68,0.19,1.47
2011-05-28,18.38,24.12,13.87,68.35,0.87,1.77
2011-05-29,18.48,23.85,13.88,70.84,0.35,2.06
2011-05-30,17.17,20.57,14.3,83.39,0.93,1.73
2011-05-31,17.7,22.93,12.83,66.63,0.34,1.81
2011-06-01,17.99,23.16,13.28,72.41,2.01,1.7
2011-06-02,18.27,23.4,13.73,70.55,0.82,1.7
2011-06-03,19.04,24.78,13.29,61.95,1.94,1.89
2011-06-04,18.58,24.56,12.79,52.8,1.09,2.0
2011-06-05,19.14,25.15,13.27,45.24,0.29,1.96
2011-06-06,19.4,25.5,14.05,52.94,1.09,1.91
2011-06-07,18.57,24.41,12.77,60.41,3.77,1.67
2011-06-08,17.92,22.89,13.22,68.94,1.27,1.82
2011-06-09,18.3,23.83,13.22,63.3,0.01,1.93
2011-06-10,18.8,24.37,13.13,58.43,0.07,2.19
2011-06-11,19.07,24.23,13.46,60.34,0.36,1.85
2011-06-12,19.07,24.21,14.68,73.52,0.8,2.07
2011-06-13,18.46,22.54,15.0,82.21,6.17,1.81
2011-06-14,19.0,23.44,14.6,74.96,0.97,1.92
2011-06-15,18.94,24.06,15.11,78.25,2.3,2.14
2011-06-16,19.35,24.58,15.28,80.84,5.31,2.11
2011-06-17,19.71,24.7,16.35,77.99,7.01,1.74
2011-06-18,19.0,24.38,16.01,79.3,9.04,1.43
2011-06-19,17.82,21.2,15.69,83.82,14.58,1.32
2011-06-20,19.39,24.46,15.4,77.89,1.71,2.29
2011-06-21,19.99,25.39,14.92,78.85,1.13,2.24
2011-06-22,19.31,23.65,16.46,85.59,5.52,1.91
2011-06-23,19.36,23.4,16.13,87.06,11.93,1.97
2011-06-24,19.65,23.89,16.28,85.34,20.28,2.28
2011-06-25,18.32,21.37,16.52,85.62,13.37,1.47
2011-06-26,18.51,22.14,15.99,82.75,4.05,1.35
2011-06-27,18.46,23.11,14.76,84.64,2.81,2.22
2011-06-28,17.59,21.38,14.99,87.55,14.25,1.74
2011-06-29,17.47,21.8,14.4,86.93,24.95,1.75
2011-06-30,18.09,22.22,14.42,84.15,7.06,1.53
2011-07-01,17.53,20.07,15.28,90.93,6.35,1.27
2011-07-02,18.26,21.44,15.49,89.35,7.92,1.64
2011-07-03,17.66,20.27,15.55,91.54,4.41,1.52
2011-07-04,18.41,21.65,15.72,86.21,0.7,1.7
2011-07-05,18.54,22.39,15.17,87.47,11.19,2.03
2011-07-06,17.67,20.18,15.73,93.42,29.61,2.08
2011-07-07,17.59,21.44,14.69,90.96,5.33,1.66
2011-07-08,18.25,22.18,14.97,89.44,1.04,1.85
2011-07-09,18.79,22.5,16.09,90.42,1.92,2.01
2011-07-10,18.89,22.87,15.46,87.71,5.12,1.59
2011-07-11,18.82,22.21,15.76,86.34,6.17,1.7
2011-07-12,18.02,20.47,15.72,91.75,4.15,1.64
2011-07-13,18.27,21.43,15.69,86.98,11.56,1.39
2011-07-14,17.63,20.39,15.25,92.31,11.71,1.42
2011-07-15,18.66,22.92,14.46,85.51,11.68,2.05
2011-07-16,17.83,20.06,15.72,90.46,2.27,1.36
2011-07-17,18.33,22.36,15.12,90.46,1.12,2.0
2011-07-18,18.02,21.0,15.5,91.57,11.0,1.64
2011-07-19,18.87,21.76,15.88,89.95,20.37,2.06
2011-07-20,17.88,20.32,15.55,91.62,5.88,1.5
2011-07-21,18.73,22.75,15.54,84.67,2.04,1.62
2011-07-22,18.73,23.48,15.02,87.2,7.5,2.33
2011-07-23,17.32,20.85,14.88,90.69,7.55,1.86
2011-07-24,17.71,21.34,14.24,89.67,1.71,1.84
2011-07-25,18.56,22.96,15.3,87.68,0.51,1.69
2011-07-26,17.53,19.66,15.6,93.81,9.39,1.72
2011-07-27,18.05,21.24,15.08,87.58,28.41,1.56
2011-07-28,18.32,20.83,16.52,95.78,15.13,2.39
2011-07-29,18.46,21.62,16.31,93.0,2.63,2.09
2011-07-30,18.15,20.92,16.12,94.15,5.98,1.96
2011-07-31,18.17,21.82,15.49,89.53,11.4,1.34
2011-08-01,19.11,23.02,15.84,86.65,4.97,1.6
2011-08-02,19.51,22.88,17.1,91.29,6.75,1.69
2011-08-03,18.89,22.2,16.67,88.4,7.3,1.55
2011-08-04,19.12,22.96,16.28,90.12,6.1,2.19
2011-08-05,18.02,20.59,15.86,94.0,15.3,1.52
2011-08-06,17.85,20.97,15.11,88.0,10.36,1.32
2011-08-07,18.23,21.86,15.67,90.27,3.83,1.79
2011-08-08,17.96,22.78,14.3,85.57,2.02,2.32
2011-08-09,17.8,21.81,14.38,86.82,19.01,1.6
2011-08-10,17.65,21.65,14.68,90.05,7.61,1.98
2011-08-11,17.09,20.39,14.44,87.83,8.08,1.22
2011-08-12,17.68,21.67,14.92,87.25,3.5,1.8
2011-08-13,17.67,21.1,14.51,86.31,4.55,2.15
2011-08-14,17.4,21.11,14.96,91.28,9.0,2.13
2011-08-15,16.92,19.37,14.57,93.09,8.91,1.3
2011-08-16,17.1,18.99,15.5,94.52,10.38,1.67
2011-08-17,16.93,19.76,14.88,93.28,8.2,1.75
2011-08-18,16.75,19.53,14.33,92.61,11.0,1.6
2011-08-19,16.96,20.14,14.16,91.14,8.31,1.49
2011-08-20,18.02,22.14,14.0,88.23,1.27,1.55
2011-08-21,18.38,22.04,15.76,91.2,5.35,1.66
2011-08-22,18.07,20.97,15.8,93.76,5.67,1.78
2011-08-23,17.66,20.65,14.88,91.36,6.92,0.99
2011-08-24,17.33,19.52,15.72,95.01,6.69,1.44
2011-08-25,17.74,21.21,14.81,91.86,11.54,1.77
2011-08-26,18.02,22.22,14.85,90.05,0.11,1.76
2011-08-27,17.75,22.09,13.87,87.62,0.08,1.75
2011-08-28,17.67,21.95,14.03,87.0,1.14,1.73
2011-08-29,17.61,21.85,14.21,85.77,0.73,1.53
2011-08-30,18.01,22.14,14.31,84.85,2.2,1.64
2011-08-31,17.89,22.2,14.26,88.81,0.41,1.66
2011-09-01,18.08,22.56,13.98,85.68,1.28,1.72
2011-09-02,17.58,21.55,14.22,88.9,0.37,1.94
2011-09-03,17.64,21.92,14.16,89.84,0.26,1.88
2011-09-04,17.8,21.98,13.89,86.35,0.67,1.59
2011-09-05,18.2,22.48,14.47,87.18,3.43,1.56
2011-09-06,17.79,21.36,14.61,90.27,19.35,1.44
2011-09-07,17.66,20.99,15.13,91.37,5.71,1.66
2011-09-08,17.47,20.77,15.22,92.75,1.24,1.59
2011-09-09,17.34,21.26,14.49,90.04,1.61,1.44
2011-09-10,17.23,20.95,13.91,91.07,7.53,1.68
2011-09-11,17.62,21.52,14.21,89.9,6.03,1.26
2011-09-12,17.61,21.25,15.4,91.62,4.79,1.23
2011-09-13,17.77,20.94,15.59,90.69,5.19,1.4
2011-09-14,17.48,20.97,15.08,89.1,7.7,1.42
2011-09-15,17.41,21.13,14.05,90.81,1.58,1.35
2011-09-16,17.31,20.47,15.12,93.35,6.81,1.46
2011-09-17,16.62,18.91,14.86,94.61,13.64,1.01
2011-09-18,16.56,19.39,14.78,91.55,10.56,0.95
2011-09-19,16.64,19.59,14.48,91.88,7.2,1.04
2011-09-20,17.22,20.89,14.49,88.45,4.21,1.2
2011-09-21,16.92,19.87,14.69,90.44,2.17,1.19
2011-09-22,16.57,19.47,14.3,91.48,1.71,1.15
2011-09-23,16.24,19.13,14.24,90.91,3.79,1.14
2011-09-24,15.83,18.52,13.63,90.04,11.41,1.19
2011-09-25,15.52,18.06,13.81,93.61,14.64,1.39
2011-09-26,15.42,19.13,13.04,87.68,12.36,1.17
2011-09-27,15.71,20.7,11.53,75.82,0.48,1.2
2011-09-28,15.62,19.95,11.93,79.98,0.0,1.25
2011-09-29,15.74,20.01,12.61,85.71,0.0,1.29
2011-09-30,16.08,20.58,12.79,81.78,0.0,1.3
2011-10-01,15.79,19.8,12.92,83.64,0.0,1.36
2011-10-02,14.98,19.19,11.98,87.92,0.03,1.25
2011-10-03,15.1,18.72,12.84,90.4,0.01,1.35
2011-10-04,15.4,19.44,12.56,89.17,0.05,1.34
2011-10-05,15.53,19.42,12.95,90.42,0.0,1.34
2011-10-06,15.68,20.03,12.3,87.42,0.0,1.29
2011-10-07,15.54,20.24,12.34,77.74,0.0,1.32
2011-10-08,14.99,19.59,11.37,72.36,0.2,1.3
2011-10-09,14.59,19.6,10.91,70.54,0.0,1.25
2011-10-10,14.78,19.63,11.48,67.92,0.0,1.23
2011-10-11,15.42,20.26,11.63,76.16,0.0,1.37
2011-10-12,16.0,20.52,13.18,83.37,0.0,1.38
2011-10-13,15.97,20.21,13.54,84.07,0.0,1.29
2011-10-14,15.7,19.85,12.55,87.79,0.0,1.25
2011-10-15,14.93,19.51,11.85,84.24,0.22,1.3
2011-10-16,14.52,19.15,11.38,74.47,1.37,1.14
2011-10-17,14.06,18.84,10.6,75.36,1.55,1.19
2011-10-18,13.82,19.01,10.13,72.26,1.19,1.21
2011-10-19,13.8,18.95,9.98,68.37,0.2,1.26
2011-10-20,13.62,18.41,10.15,70.16,0.61,1.25
2011-10-21,12.12,16.39,8.82,73.61,1.78,1.07
2011-10-22,11.69,16.49,8.05,71.79,0.01,1.15
2011-10-23,12.57,17.23,9.27,82.01,0.0,1.18
2011-10-24,13.22,17.88,10.3,82.51,0.0,1.23
2011-10-25,12.52,16.44,10.25,84.9,0.0,1.07
2011-10-26,11.87,15.99,8.96,78.62,0.02,1.12
2011-10-27,12.14,16.9,8.78,71.61,0.41,1.21
2011-10-28,11.47,16.24,7.98,67.81,0.03,1.32
2011-10-29,11.13,16.22,7.33,72.44,0.0,1.18
2011-10-30,10.66,15.54,7.59,70.06,0.0,1.2
2011-10-31,9.93,14.81,6.9,80.96,0.08,1.16
2011-11-01,9.28,13.04,6.72,83.33,1.1,1.19
2011-11-02,8.96,12.16,7.27,89.55,0.05,1.11
2011-11-03,9.9,13.79,7.51,85.87,0.0,1.1
2011-11-04,10.26,14.35,7.9,88.26,0.0,1.04
2011-11-05,9.76,13.89,7.34,83.31,0.0,1.18
2011-11-06,9.38,12.92,7.25,87.88,0.0,1.19
2011-11-07,9.9,15.27,6.3,80.35,0.0,0.99
2011-11-08,10.81,17.13,5.96,64.41,0.0,1.32
2011-11-09,12.37,17.25,9.17,66.56,0.0,1.21
2011-11-10,12.25,17.08,9.43,72.94,0.0,1.24
2011-11-11,11.45,16.62,7.58,82.62,0.0,1.21
2011-11-12,10.69,14.75,7.89,85.1,0.0,1.02
2011-11-13,9.96,13.57,7.11,85.07,0.0,1.07
2011-11-14,9.22,13.43,6.5,82.95,0.12,1.13
2011-11-15,8.48,12.44,5.85,84.61,0.82,1.22
2011-11-16,7.97,11.4,6.21,86.95,0.23,1.09
2011-11-17,8.61,12.96,5.62,85.08,0.0,1.14
2011-11-18,9.39,13.83,6.87,81.14,0.0,1.06
2011-11-19,10.34,15.21,7.64,80.17,0.0,1.1
2011-11-20,10.91,15.76,8.0,77.16,0.0,1.1
2011-11-21,10.78,15.34,7.76,79.21,0.0,1.03
2011-11-22,11.26,16.53,8.0,72.71,0.0,1.1
2011-11-23,11.88,17.05,8.81,74.93,0.0,1.12
2011-11-24,11.25,16.01,8.19,78.45,0.0,1.1
2011-11-25,11.15,15.93,8.45,72.7,0.0,1.28
2011-11-26,10.81,15.59,8.05,69.54,0.0,1.22
2011-11-27,10.68,15.91,7.82,67.99,0.0,1.19
2011-11-28,10.3,15.52,7.18,62.84,0.0,1.18
2011-11-29,9.82,14.93,6.85,63.96,0.0,1.13
2011-11-30,9.81,15.73,6.25,66.06,0.0,1.06
2011-12-01,10.48,16.63,6.01,63.47,0.0,1.08
2011-12-02,10.76,15.22,7.76,72.2,0.0,1.18
2011-12-03,9.44,14.07,6.95,79.93,0.32,1.2
2011-12-04,9.08,13.94,6.8,80.54,0.87,1.08
2011-12-05,9.67,14.3,7.05,69.74,0.11,0.98
2011-12-06,9.29,14.44,5.63,61.93,0.0,1.09
2011-12-07,9.28,15.23,5.38,52.25,0.0,1.19
2011-12-08,9.88,15.95,6.31,53.23,0.0,1.17
2011-12-09,8.85,14.77,5.45,48.04,0.0,1.35
2011-12-10,6.8,12.64,3.42,57.69,0.0,1.38
2011-12-11,6.22,11.17,2.77,66.55,0.0,1.11
2011-12-12,5.83,11.16,2.35,65.48,0.0,1.2
2011-12-13,6.17,11.71,2.7,67.02,0.0,1.27
2011-12-14,5.99,11.35,3.03,63.59,0.0,1.07
2011-12-15,5.64,11.51,2.54,56.41,0.0,1.22
2011-12-16,4.56,10.94,0.32,55.11,0.0,1.28
2011-12-17,5.57,11.76,2.02,52.66,0.0,1.11
2011-12-18,5.88,11.73,2.67,51.86,0.0,1.1
2011-12-19,6.42,13.19,2.29,46.5,0.0,1.32
2011-12-20,6.27,12.79,2.72,39.7,0.0,1.28
2011-12-21,6.13,14.18,1.09,36.47,0.0,1.58
2011-12-22,6.52,13.99,2.39,36.82,0.0,1.6
2011-12-23,6.68,14.07,2.57,39.25,0.0,1.43
2011-12-24,6.93,13.39,3.35,38.26,0.0,1.3
2011-12-25,6.85,12.7,3.5,38.39,0.0,1.22
2011-12-26,6.57,13.07,2.55,38.89,0.0,1.25
2011-12-27,6.65,13.37,1.81,35.69,0.0,1.17
2011-12-28,6.82,13.32,2.55,36.84,0.0,1.25
2011-12-29,6.73,13.12,3.07,35.16,0.0,1.15
2011-12-30,7.16,14.31,3.02,35.99,0.0,1.44
2011-12-31,8.63,15.14,4.56,34.71,0.37,1.44
2012-01-01,8.83,14.04,5.95,50.72,5.36,1.2
2012-01-02,5.73,9.77,2.34,80.47,0.32,1.03
2012-01-03,4.46,9.54,1.44,74.05,0.0,1.27
2012-01-04,3.99,9.45,0.58,67.83,0.0,1.39
2012-01-05,4.57,11.08,0.92,59.76,0.0,1.39
2012-01-06,3.84,10.65,-0.97,52.86,0.0,1.37
2012-01-07,3.74,10.76,-0.53,52.6,0.0,1.37
2012-01-08,3.78,9.78,-1.64,46.56,0.01,1.15
2012-01-09,3.2,8.16,0.66,70.92,1.75,0.92
2012-01-10,3.82,10.54,-1.43,56.16,0.0,1.24
2012-01-11,2.9,8.99,-0.88,50.33,0.0,1.19
2012-01-12,1.64,8.55,-2.78,51.23,0.0,1.45
2012-01-13,1.53,8.35,-3.88,57.75,0.0,1.49
2012-01-14,3.46,10.0,-0.6,42.83,0.01,1.41
2012-01-15,4.74,10.79,1.22,44.38,0.0,1.27
2012-01-16,4.39,9.67,1.24,62.22,0.11,1.4
2012-01-17,3.89,8.83,0.74,78.38,0.06,1.33
2012-01-18,2.76,9.22,-1.67,70.33,0.15,1.44
2012-01-19,2.47,9.58,-2.78,54.69,0.0,1.22
2012-01-20,2.91,9.06,-1.4,73.54,0.0,1.27
2012-01-21,3.16,10.12,-1.25,62.41,0.0,1.72
2012-01-22,5.25,12.07,0.98,45.64,0.0,1.58
2012-01-23,4.88,11.08,1.43,47.06,0.0,1.71
2012-01-24,4.64,11.97,-0.84,46.33,0.0,1.63
2012-01-25,4.64,12.59,-0.16,39.98,0.0,1.78
2012-01-26,4.74,12.25,-0.19,42.18,0.0,1.72
2012-01-27,4.21,11.15,-0.75,44.59,0.0,1.69
2012-01-28,4.69,12.03,-0.63,42.44,0.0,1.63
2012-01-29,4.45,11.84,0.28,42.45,0.0,1.55
2012-01-30,4.42,11.75,-1.02,33.22,0.0,1.45
2012-01-31,4.81,12.65,-0.28,33.49,0.0,1.6
2012-02-01,4.06,10.97,-0.14,32.5,0.0,1.36
2012-02-02,5.01,13.63,-2.14,40.23,0.0,1.49
2012-02-03,6.69,14.04,0.57,41.94,0.0,1.49
2012-02-04,8.25,14.86,3.79,41.2,0.0,1.4
2012-02-05,8.46,15.29,4.33,44.71,0.0,1.84
2012-02-06,8.45,16.13,2.95,43.16,0.0,1.95
2012-02-07,9.62,17.39,4.66,35.72,0.12,1.92
2012-02-08,6.96,13.21,3.62,70.27,2.83,1.57
2012-02-09,5.65,12.02,1.15,54.73,0.0,1.47
2012-02-10,5.54,13.03,0.88,37.33,0.0,1.55
2012-02-11,4.78,11.55,-0.63,36.35,0.0,1.54
2012-02-12,5.71,12.16,0.74,44.17,0.0,1.6
2012-02-13,6.47,13.27,2.01,59.14,0.14,1.49
2012-02-14,7.32,14.16,2.95,59.18,0.01,1.44
2012-02-15,8.07,14.65,3.3,48.55,0.0,1.4
2012-02-16,7.41,14.48,1.15,60.43,0.05,1.54
2012-02-17,7.9,14.28,3.49,51.66,0.0,1.73
2012-02-18,8.55,14.83,3.56,39.74,0.0,1.71
2012-02-19,8.38,15.18,4.01,41.59,0.0,1.69
2012-02-20,8.57,15.2,4.19,45.78,0.0,1.52
2012-02-21,9.62,16.14,5.91,51.53,0.0,1.69
2012-02-22,10.57,17.37,6.54,48.73,0.0,2.01
2012-02-23,10.79,18.62,5.41,41.57,0.0,2.11
2012-02-24,10.56,18.46,4.77,35.56,0.0,2.21
2012-02-25,11.02,18.4,5.87,31.32,0.0,2.05
2012-02-26,10.16,17.11,5.29,34.44,0.0,2.14
2012-02-27,11.05,19.48,4.92,27.97,0.0,1.74
2012-02-28,8.83,16.21,4.73,44.7,0.09,1.83
2012-02-29,8.28,14.47,4.39,49.26,0.01,1.68
2012-03-01,7.59,14.52,2.3,43.21,0.0,1.78
2012-03-02,7.13,14.14,1.79,40.88,0.0,1.91
2012-03-03,7.23,13.89,1.6,40.23,0.0,1.86
2012-03-04,9.04,16.88,3.17,41.32,0.0,1.89
2012-03-05,10.45,17.25,5.63,48.56,0.0,1.88
2012-03-06,10.46,17.12,5.75,52.32,0.0,2.14
2012-03-07,9.36,16.45,3.57,47.07,0.0,2.08
2012-03-08,8.32,16.4,2.14,32.03,0.0,1.93
2012-03-09,7.61,15.07,0.81,35.67,0.0,1.52
2012-03-10,8.02,15.51,2.78,31.07,0.0,1.6
2012-03-11,9.09,17.01,3.14,20.86,0.0,1.68
2012-03-12,10.01,18.23,2.31,27.23,1.23,2.12
2012-03-13,8.14,14.87,4.17,62.34,2.75,1.79
2012-03-14,8.53,15.7,3.47,47.15,0.01,1.91
2012-03-15,8.39,14.94,3.16,45.0,0.06,1.86
2012-03-16,10.05,17.81,2.93,32.82,0.0,1.79
2012-03-17,10.43,16.8,5.7,34.18,0.0,1.8
2012-03-18,11.21,18.18,6.18,38.88,0.0,1.84
2012-03-19,13.22,20.42,7.77,45.42,0.0,1.84
2012-03-20,14.4,21.0,9.59,46.12,0.0,1.83
2012-03-21,14.57,22.1,9.35,36.09,0.0,2.38
2012-03-22,14.11,22.52,8.18,26.53,0.0,2.1
2012-03-23,14.85,22.53,9.64,21.83,0.0,1.87
2012-03-24,13.73,20.83,9.13,23.36,0.0,1.81
2012-03-25,13.43,20.25,8.92,28.22,0.0,1.85
2012-03-26,13.76,20.41,8.79,32.86,0.08,1.89
2012-03-27,14.47,21.68,8.79,34.88,0.0,2.0
2012-03-28,14.64,22.31,8.96,32.7,0.19,2.05
2012-03-29,13.8,21.38,7.48,30.74,0.0,1.95
2012-03-30,14.95,21.86,9.68,30.71,0.0,1.62
2012-03-31,13.95,19.12,9.09,37.6,0.0,1.44
2012-04-01,14.95,22.22,8.84,38.72,0.0,2.05
2012-04-02,15.44,22.34,9.72,43.74,0.0,1.87
2012-04-03,14.84,20.93,8.92,51.7,2.56,1.64
2012-04-04,15.39,20.92,10.34,52.58,0.1,1.87
2012-04-05,15.38,21.46,10.6,50.31,0.28,1.98
2012-04-06,13.54,19.79,8.27,57.49,2.77,1.62
2012-04-07,13.02,19.24,7.04,58.17,0.32,2.24
2012-04-08,13.95,20.5,8.01,50.81,1.27,2.12
2012-04-09,14.37,20.45,9.52,54.11,0.17,1.97
2012-04-10,13.42,19.42,8.75,65.47,0.22,1.78
2012-04-11,13.77,19.82,8.59,66.21,1.8,1.89
2012-04-12,14.07,21.16,7.24,55.64,2.02,2.3
2012-04-13,14.76,22.66,6.2,42.46,0.03,2.16
2012-04-14,14.48,21.46,7.72,48.76,0.13,2.48
2012-04-15,13.86,21.03,8.51,51.35,0.12,2.33
2012-04-16,14.18,21.62,7.54,44.86,0.0,2.18
2012-04-17,15.16,22.67,7.66,47.47,0.01,2.38
2012-04-18,16.13,23.74,8.29,42.57,0.0,2.21
2012-04-19,16.89,24.76,9.64,42.73,0.0,2.46
2012-04-20,16.92,22.34,12.67,42.04,0.01,1.54
2012-04-21,16.98,23.31,12.12,45.42,0.44,2.0
2012-04-22,16.24,24.07,10.28,41.02,0.0,2.63
2012-04-23,15.52,23.21,8.49,36.94,0.0,2.74
2012-04-24,16.56,24.41,8.94,34.58,0.0,2.5
2012-04-25,16.77,24.08,8.73,33.65,0.0,2.42
2012-04-26,16.95,24.8,9.92,35.92,0.01,2.25
2012-04-27,16.96,24.9,9.79,38.01,0.0,2.61
2012-04-28,15.83,23.22,8.87,37.67,0.0,2.58
2012-04-29,15.33,22.63,8.25,40.05,0.0,2.49
2012-04-30,15.66,23.62,8.67,34.54,0.0,2.22
2012-05-01,15.93,23.87,8.58,27.58,0.02,2.3
2012-05-02,15.46,23.17,7.67,29.21,0.0,2.16
2012-05-03,15.42,22.64,7.76,28.27,0.01,2.25
2012-05-04,15.22,21.69,8.88,37.58,0.52,1.96
2012-05-05,13.88,18.61,8.68,53.52,0.91,1.57
2012-05-06,15.22,21.43,8.85,49.45,0.03,1.95
2012-05-07,17.59,24.07,11.46,42.52,0.25,2.06
2012-05-08,18.52,25.14,12.92,44.23,1.2,1.95
2012-05-09,18.43,25.14,12.21,50.48,1.41,1.82
2012-05-10,18.08,23.59,13.5,57.63,0.6,1.83
2012-05-11,16.85,20.9,13.4,74.95,0.2,1.59
2012-05-12,19.05,25.91,12.01,54.64,0.03,2.25
2012-05-13,19.46,26.71,12.0,40.64,0.0,2.53
2012-05-14,19.48,27.06,11.2,31.75,0.02,2.52
2012-05-15,19.35,26.77,12.8,30.93,0.04,2.16
2012-05-16,18.38,25.31,10.93,32.6,0.0,2.11
2012-05-17,19.8,26.95,12.22,32.93,0.01,2.1
2012-05-18,20.07,26.73,13.68,36.61,0.25,2.18
2012-05-19,20.26,27.5,13.4,36.8,0.11,2.09
2012-05-20,19.78,26.81,12.89,36.99,0.0,2.09
2012-05-21,19.76,26.47,13.5,35.25,0.03,2.12
2012-05-22,20.06,27.84,11.93,28.26,0.0,2.29
2012-05-23,20.92,28.15,13.42,24.25,0.0,2.28
2012-05-24,21.29,28.44,14.32,21.63,0.0,2.03
2012-05-25,20.98,27.62,14.82,27.19,0.0,2.14
2012-05-26,21.15,27.75,15.06,36.38,0.0,1.92
2012-05-27,21.33,27.39,15.73,46.44,0.58,1.8
2012-05-28,21.08,26.98,15.66,55.32,3.3,1.9
2012-05-29,21.29,27.16,15.55,54.53,0.06,1.84
2012-05-30,21.52,27.67,16.35,55.17,1.88,1.7
2012-05-31,19.64,24.04,15.34,75.67,36.67,1.62
2012-06-01,20.26,25.56,15.96,72.42,4.22,1.55
2012-06-02,19.7,24.63,15.76,75.95,9.01,1.72
2012-06-03,21.04,27.71,15.31,52.6,0.02,2.52
2012-06-04,20.92,27.62,14.72,41.54,0.6,2.28
2012-06-05,20.49,26.62,14.5,42.3,1.23,2.31
2012-06-06,20.23,25.77,15.6,48.74,0.04,2.26
2012-06-07,20.36,26.62,14.25,51.37,0.69,2.25
2012-06-08,20.61,25.92,15.32,55.41,0.06,1.99
2012-06-09,21.34,27.29,15.65,47.25,0.2,2.0
2012-06-10,20.52,26.83,13.69,41.65,0.0,1.97
2012-06-11,20.83,26.93,14.34,41.94,0.02,2.08
2012-06-12,20.63,26.76,14.07,45.92,0.01,1.82
2012-06-13,21.45,26.35,16.93,55.71,0.12,1.85
2012-06-14,22.62,28.17,17.19,48.04,0.33,2.05
2012-06-15,22.59,28.53,17.46,41.16,0.45,2.25
2012-06-16,21.35,26.81,16.68,47.93,2.75,2.06
2012-06-17,19.73,24.63,15.6,65.63,3.28,1.71
